genome	cluster	freq	selected	flanked	dist_IS
GCF_020826915.1	speC	0.3395061728395062	False	False	42633.0
GCF_020826915.1	group_3197	0.12962962962962962	False	False	43409.0
GCF_020826915.1	group_417	0.11419753086419752	False	False	44279.0
GCF_020826915.1	group_1267	0.2037037037037037	False	False	44744.0
GCF_020826915.1	group_409	0.08950617283950617	False	False	45358.0
GCF_020826915.1	group_1161	0.38271604938271603	False	False	45795.0
GCF_020826915.1	group_3814	0.21604938271604937	False	False	47591.0
GCF_020826915.1	group_993	0.36419753086419754	False	False	48700.0
GCF_020826915.1	group_1246	0.27469135802469136	False	False	50655.0
GCF_020826915.1	group_818	0.28703703703703703	False	False	51347.0
GCF_020826915.1	group_449	0.37962962962962965	False	False	53710.0
GCF_020826915.1	group_1020	0.37962962962962965	False	False	54096.0
GCF_020826915.1	group_568	0.32407407407407407	False	False	54370.0
GCF_020826915.1	group_3808	0.06790123456790123	False	False	54976.0
GCF_020826915.1	group_1160	0.24691358024691357	False	False	55312.0
GCF_020826915.1	group_876	0.26851851851851855	False	False	55541.0
GCF_020826915.1	group_990	0.345679012345679	False	False	55839.0
GCF_020826915.1	group_665	0.08641975308641975	False	False	56271.0
GCF_020826915.1	group_2826	0.08641975308641975	False	False	56471.0
GCF_020826915.1	group_668	0.08641975308641975	False	False	57407.0
GCF_020826915.1	group_188	0.33641975308641975	False	False	57949.0
GCF_020826915.1	group_3694	0.2839506172839506	False	False	59446.0
GCF_020826915.1	group_1663	0.14814814814814814	False	False	59663.0
GCF_020826915.1	group_1646	0.05246913580246913	False	False	59922.0
GCF_020826915.1	group_679	0.04938271604938271	False	False	60151.0
GCF_020826915.1	group_1967	0.3888888888888889	False	False	60381.0
GCF_020826915.1	group_3697	0.3425925925925926	False	False	61867.0
GCF_020826915.1	group_682	0.3888888888888889	False	False	63132.0
GCF_020826915.1	group_3696	0.3888888888888889	False	False	63636.0
GCF_020826915.1	group_1391	0.13271604938271606	False	False	64088.0
GCF_020826915.1	group_479	0.1697530864197531	False	False	64583.0
GCF_020826915.1	group_3326	0.12654320987654322	False	False	64831.0
GCF_020826915.1	group_888	0.12962962962962962	False	False	64983.0
GCF_020826915.1	group_4042	0.12962962962962962	False	False	65336.0
GCF_020826915.1	group_1927	0.12962962962962962	False	False	65845.0
GCF_020826915.1	group_3003	0.12962962962962962	False	False	66188.0
GCF_020826915.1	group_83	0.12654320987654322	False	False	67531.0
GCF_020826915.1	group_1459	0.1574074074074074	False	False	68291.0
GCF_020826915.1	group_5816	0.043209876543209874	False	False	69081.0
GCF_020826915.1	group_919	0.24382716049382716	False	False	69278.0
GCF_020826915.1	group_921	0.07098765432098765	False	False	70207.0
GCF_020826915.1	group_918	0.06790123456790123	False	False	70592.0
GCF_020826915.1	group_2795	0.012345679012345678	False	False	70807.0
GCF_020826915.1	group_915	0.12962962962962962	False	False	70944.0
GCF_020826915.1	group_3398	0.06790123456790123	False	False	71158.0
GCF_020826915.1	group_2606	0.35802469135802467	False	False	71685.0
GCF_020826915.1	group_518	0.3888888888888889	False	False	72048.0
GCF_020826915.1	group_1721	0.037037037037037035	False	False	72235.0
GCF_020826915.1	group_691	0.012345679012345678	False	False	72816.0
GCF_020826915.1	group_693	0.012345679012345678	False	False	73230.0
GCF_020826915.1	group_3963	0.2993827160493827	False	False	73997.0
GCF_020826915.1	group_2540	0.44135802469135804	False	False	74639.0
GCF_020826915.1	group_5	0.8487654320987654	False	False	126088.0
GCF_020826915.1	sda3	0.037037037037037035	False	False	134604.0
GCF_020826915.1	group_1	0.12345679012345678	False	False	136026.0
GCF_020826915.1	group_480	0.04938271604938271	False	False	137347.0
GCF_020826915.1	group_3946	0.1574074074074074	False	False	137571.0
GCF_020826915.1	group_3858	0.08641975308641975	False	False	137853.0
GCF_020826915.1	group_1486	0.2962962962962963	False	False	138473.0
GCF_020826915.1	group_98	0.08641975308641975	False	False	138916.0
GCF_020826915.1	group_5660	0.015432098765432098	False	False	141129.0
GCF_020826915.1	group_1424	0.2222222222222222	False	False	142340.0
GCF_020826915.1	group_1108	0.25	False	False	144484.0
GCF_020826915.1	group_3492	0.24382716049382716	False	False	145197.0
GCF_020826915.1	group_273	0.23148148148148148	False	False	148447.0
GCF_020826915.1	group_980	0.20987654320987653	False	False	149032.0
GCF_020826915.1	group_2768	0.11728395061728394	False	False	149519.0
GCF_020826915.1	group_759	0.23148148148148148	False	False	149989.0
GCF_020826915.1	group_5632	0.015432098765432098	False	False	150384.0
GCF_020826915.1	group_5626	0.015432098765432098	False	False	150740.0
GCF_020826915.1	group_5627	0.015432098765432098	False	False	151062.0
GCF_020826915.1	group_5631	0.015432098765432098	False	False	151532.0
GCF_020826915.1	group_3627	0.24691358024691357	False	False	152354.0
GCF_020826915.1	group_2770	0.1111111111111111	False	False	153094.0
GCF_020826915.1	group_966	0.14506172839506173	False	False	153422.0
GCF_020826915.1	group_3629	0.1388888888888889	False	False	153633.0
GCF_020826915.1	group_5641	0.012345679012345678	False	False	155116.0
GCF_020826915.1	group_5642	0.012345679012345678	False	False	156632.0
GCF_020826915.1	group_1880	0.09876543209876543	False	False	157926.0
GCF_020826915.1	group_2414	0.16049382716049382	False	False	158450.0
GCF_020826915.1	group_380	0.16049382716049382	False	False	158888.0
GCF_020826915.1	group_126	0.1574074074074074	False	False	159280.0
GCF_020826915.1	group_2605	0.16049382716049382	False	False	159936.0
GCF_020826915.1	group_180	0.12345679012345678	False	False	160535.0
GCF_020826915.1	group_416	0.25617283950617287	False	False	161367.0
GCF_020826915.1	group_3194	0.21604938271604937	False	False	162169.0
GCF_020826915.1	group_154	0.09876543209876543	False	False	162510.0
GCF_020826915.1	group_1139	0.16666666666666666	False	False	163513.0
GCF_020826915.1	group_651	0.012345679012345678	False	False	163787.0
GCF_020826915.1	group_5812	0.06790123456790123	False	False	163959.0
GCF_020826915.1	group_2849	0.10493827160493827	False	False	164468.0
GCF_020826915.1	group_567	0.06172839506172839	False	False	164983.0
GCF_020826915.1	group_1234	0.08950617283950617	False	False	165160.0
GCF_020826915.1	group_5654	0.009259259259259259	False	False	165950.0
GCF_020826915.1	group_919	0.24382716049382716	False	False	166147.0
GCF_020826915.1	group_921	0.07098765432098765	False	False	167076.0
GCF_020826915.1	group_1233	0.11419753086419752	False	False	167461.0
GCF_020826915.1	group_2641	0.037037037037037035	False	False	167822.0
GCF_020826915.1	group_1232	0.11728395061728394	False	False	168015.0
GCF_020826915.1	group_3153	0.10185185185185185	False	False	168547.0
GCF_020826915.1	group_1680	0.11419753086419752	False	False	168898.0
GCF_020826915.1	group_1475	0.12037037037037036	False	False	169112.0
GCF_020826915.1	group_2612	0.12654320987654322	False	False	169475.0
GCF_020826915.1	group_2016	0.12654320987654322	False	False	169664.0
GCF_020826915.1	group_2618	0.10802469135802469	False	False	169991.0
GCF_020826915.1	group_2243	0.10802469135802469	False	False	170188.0
GCF_020826915.1	group_1431	0.18518518518518517	False	False	170370.0
GCF_020826915.1	group_3756	0.027777777777777776	False	False	171109.0
GCF_020826915.1	group_3642	0.21296296296296297	False	False	171935.0
GCF_020826915.1	group_3793	0.11419753086419752	False	False	172455.0
GCF_020826915.1	group_3539	0.1111111111111111	False	False	172822.0
GCF_020826915.1	group_1749	0.1111111111111111	False	False	173213.0
GCF_020826915.1	group_2933	0.18209876543209877	False	False	173910.0
GCF_020826915.1	cas2	0.5154320987654321	False	False	178353.0
GCF_020826915.1	cas1c	0.49074074074074076	False	False	178657.0
GCF_020826915.1	cas7c	0.49382716049382713	False	False	180356.0
GCF_020826915.1	cas8c	0.49382716049382713	False	False	181209.0
GCF_020826915.1	cas5c	0.5061728395061729	False	False	183104.0
GCF_020826915.1	cas3	0.4537037037037037	False	False	183965.0
GCF_020826915.1	group_1194	0.8858024691358025	False	False	189177.0
GCF_020826915.1	recX	0.021604938271604937	False	False	221128.0
GCF_020826915.1	group_3498	0.07098765432098765	False	False	221984.0
GCF_020826915.1	raiA	0.2993827160493827	False	False	230236.0
GCF_020826915.1	group_1907	0.8796296296296297	False	False	234601.0
GCF_020826915.1	group_3894	0.9259259259259259	False	False	249111.0
GCF_020826915.1	group_1729	0.9228395061728395	False	False	252761.0
GCF_020826915.1	group_3356	0.7993827160493827	False	False	253611.0
GCF_020826915.1	group_894	0.8672839506172839	False	False	277691.0
GCF_020826915.1	group_894	0.8672839506172839	False	False	277898.0
GCF_020826915.1	group_3201	0.040123456790123455	False	False	309080.0
GCF_020826915.1	group_351	0.8827160493827161	False	False	313217.0
GCF_020826915.1	group_3067	0.043209876543209874	False	False	315665.0
GCF_020826915.1	group_3440	0.2037037037037037	False	False	316265.0
GCF_020826915.1	endoS	0.8796296296296297	False	False	394486.0
GCF_020826915.1	group_93	0.8364197530864198	False	False	413651.0
GCF_020826915.1	group_3112	0.7283950617283951	False	False	437460.0
GCF_020826915.1	group_2335	0.5154320987654321	False	False	439719.0
GCF_020826915.1	group_3853	0.5030864197530864	False	False	440827.0
GCF_020826915.1	group_4037	0.5030864197530864	True	False	442877.0
GCF_020826915.1	group_3368	0.7592592592592593	False	False	472866.0
GCF_020826915.1	group_4819	0.037037037037037035	False	False	483556.0
GCF_020826915.1	group_3352	0.9228395061728395	False	False	489079.0
GCF_020826915.1	lanM	0.904320987654321	False	False	491722.0
GCF_020826915.1	group_3193	0.9320987654320988	False	False	502963.0
GCF_020826915.1	group_381	0.9259259259259259	False	False	503240.0
GCF_020826915.1	group_4080	0.7098765432098766	True	False	522058.0
GCF_020826915.1	scl1~~~slc1	0.9135802469135802	False	False	547379.0
GCF_020826915.1	group_931	0.9197530864197531	False	False	550649.0
GCF_020826915.1	group_555	0.7006172839506173	False	False	560994.0
GCF_020826915.1	fbpA	0.8858024691358025	False	False	570355.0
GCF_020826915.1	group_5934	0.012345679012345678	False	False	576870.0
GCF_020826915.1	mrp	0.8580246913580247	False	False	578147.0
GCF_020826915.1	group_851	0.8641975308641975	False	False	579487.0
GCF_020826915.1	group_3880	0.8858024691358025	True	False	581464.0
GCF_020826915.1	group_86	0.6080246913580247	False	False	590407.0
GCF_020826915.1	group_1185	0.6141975308641975	False	False	592387.0
GCF_020826915.1	group_4097	0.7901234567901234	True	False	599423.0
GCF_020826915.1	group_2986	0.09259259259259259	False	False	632026.0
GCF_020826915.1	group_1124	0.14814814814814814	False	False	634145.0
GCF_020826915.1	group_515	0.07407407407407407	False	False	635055.0
GCF_020826915.1	group_1787	0.08950617283950617	False	False	635699.0
GCF_020826915.1	group_756	0.9104938271604939	False	False	638210.0
GCF_020826915.1	group_3587	0.018518518518518517	False	False	641291.0
GCF_020826915.1	rpsB	0.20679012345679013	False	False	645686.0
GCF_020826915.1	group_278	0.20679012345679013	False	False	646587.0
GCF_020826915.1	group_277	0.941358024691358	False	False	647793.0
GCF_020826915.1	group_1123	0.8209876543209876	False	False	655343.0
GCF_020826915.1	group_3648	0.941358024691358	False	False	675263.0
GCF_020826915.1	group_8	0.8425925925925926	False	False	685429.0
GCF_020826915.1	cadX	0.8425925925925926	False	False	686055.0
GCF_020826915.1	group_2065	0.7067901234567902	False	False	688175.0
GCF_020826915.1	group_2346	0.6728395061728395	False	False	689253.0
GCF_020826915.1	group_2346	0.6728395061728395	False	False	689541.0
GCF_020826915.1	group_5575	0.006172839506172839	False	False	727491.0
GCF_020826915.1	group_2706	0.8765432098765432	False	False	729193.0
GCF_020826915.1	group_2713	0.033950617283950615	False	False	733808.0
GCF_020826915.1	group_2702	0.2932098765432099	False	False	734499.0
GCF_020826915.1	group_246	0.3425925925925926	False	False	735811.0
GCF_020826935.1	group_2701	0.015432098765432098	False	False	0.0
GCF_020826935.1	group_4057	0.19135802469135801	False	False	48715.0
GCF_020826935.1	group_3519	0.6080246913580247	False	False	52848.0
GCF_020826935.1	group_5798	0.006172839506172839	False	False	52990.0
GCF_020826935.1	group_3238	0.8641975308641975	True	False	84851.0
GCF_020826935.1	group_435	0.006172839506172839	False	False	86359.0
GCF_020826935.1	rofA	0.7777777777777778	False	False	66913.0
GCF_020826935.1	prtF1	0.5864197530864198	False	False	65023.0
GCF_020826935.1	group_1419	0.2716049382716049	False	False	63887.0
GCF_020826935.1	group_3906	0.6419753086419753	False	False	60793.0
GCF_020826935.1	group_3289	0.024691358024691357	False	False	59722.0
GCF_020826935.1	group_1004	0.6419753086419753	False	False	58981.0
GCF_020826935.1	group_730	0.404320987654321	False	False	58377.0
GCF_020826935.1	group_441	0.6419753086419753	False	False	57012.0
GCF_020826935.1	group_3795	0.39197530864197533	False	False	53136.0
GCF_020826935.1	group_1835	0.941358024691358	True	False	26849.0
GCF_020826935.1	group_3842	0.08950617283950617	False	False	24427.0
GCF_020826935.1	group_2939	0.06481481481481481	False	False	22898.0
GCF_020826935.1	group_1933	0.8240740740740741	False	False	2407.0
GCF_020826935.1	group_2382	0.8302469135802469	False	False	851.0
GCF_020826935.1	group_2502	0.8333333333333334	False	False	328.0
GCF_020826935.1	group_5857	0.021604938271604937	False	False	5374.0
GCF_020826935.1	group_5605	0.018518518518518517	False	False	12057.0
GCF_020826935.1	group_5604	0.021604938271604937	False	False	12827.0
GCF_020826935.1	group_2749	0.033950617283950615	False	False	13759.0
GCF_020826935.1	group_3605	0.3487654320987654	False	False	31057.0
GCF_020826935.1	group_3368	0.7592592592592593	False	False	24309.0
GCF_020826935.1	group_537	0.8302469135802469	True	False	39757.0
GCF_020826935.1	group_2507	0.024691358024691357	False	False	40041.0
GCF_020826935.1	group_4056	0.015432098765432098	True	False	32634.0
GCF_020826935.1	group_2431	0.018518518518518517	False	False	32181.0
GCF_020826935.1	group_3177	0.015432098765432098	False	False	31208.0
GCF_020826935.1	group_1623	0.7006172839506173	False	False	30725.0
GCF_020826935.1	group_1255	0.45987654320987653	False	False	29990.0
GCF_020826935.1	group_4095	0.6882716049382716	False	False	177.0
GCF_020826935.1	group_3371	0.9320987654320988	True	False	462.0
GCF_020826935.1	group_203	0.8271604938271605	False	False	1023.0
GCF_020826935.1	group_1619	0.0030864197530864196	False	True	1374.0
GCF_020826935.1	group_1616	0.0030864197530864196	False	True	1748.0
GCF_020826935.1	group_1593	0.0030864197530864196	False	True	2779.0
GCF_020826935.1	group_967	0.0030864197530864196	False	True	3261.0
GCF_020826935.1	group_1621	0.0030864197530864196	False	True	3982.0
GCF_020826935.1	group_3077	0.0030864197530864196	False	True	5827.0
GCF_020826935.1	group_1614	0.0030864197530864196	False	True	6440.0
GCF_020826935.1	group_1601	0.0030864197530864196	False	True	6753.0
GCF_020826935.1	group_1587	0.0030864197530864196	False	True	6979.0
GCF_020826935.1	group_2166	0.0030864197530864196	False	True	7853.0
GCF_020826935.1	group_1566	0.0030864197530864196	False	True	8127.0
GCF_020826935.1	group_1558	0.0030864197530864196	False	True	5765.0
GCF_020826935.1	group_3659	0.0030864197530864196	False	True	3589.0
GCF_020826935.1	group_1207	0.0030864197530864196	False	True	3331.0
GCF_020826935.1	group_1555	0.0030864197530864196	False	True	675.0
GCF_020826935.1	group_1712	0.10185185185185185	False	False	0.0
GCF_020826935.1	group_1712	0.10185185185185185	False	False	459.0
GCF_020826935.1	group_1676	0.015432098765432098	False	False	8540.0
GCF_020826935.1	group_2131	0.0030864197530864196	False	False	9464.0
GCF_020826935.1	group_3998	0.0030864197530864196	False	False	10057.0
GCF_020826935.1	group_1699	0.0030864197530864196	False	False	11007.0
GCF_020826935.1	group_3964	0.0030864197530864196	False	False	12344.0
GCF_020826935.1	group_3528	0.0030864197530864196	False	False	12892.0
GCF_020826935.1	group_1521	0.0030864197530864196	False	False	14081.0
GCF_020826935.1	group_1603	0.0030864197530864196	False	False	15840.0
GCF_020826935.1	group_2496	0.0030864197530864196	False	False	17575.0
GCF_020826935.1	group_228	0.0030864197530864196	False	False	17803.0
GCF_020826935.1	group_735	0.25	False	False	19261.0
GCF_020826935.1	group_1201	0.25	False	False	19676.0
GCF_020826935.1	group_4020	0.25	False	False	21239.0
GCF_020826935.1	group_836	0.25	False	False	22487.0
GCF_020826935.1	group_3831	0.25	False	False	22825.0
GCF_020826935.1	group_754	0.2962962962962963	False	False	23411.0
GCF_020826935.1	group_3712	0.2932098765432099	False	False	23787.0
GCF_020826935.1	group_805	0.2962962962962963	False	False	26237.0
GCF_020826935.1	group_4	0.2962962962962963	False	False	28411.0
GCF_020826935.1	group_667	0.2993827160493827	False	False	29409.0
GCF_020826935.1	group_3855	0.021604938271604937	False	False	30718.0
GCF_020826935.1	group_3785	0.2962962962962963	False	False	32738.0
GCF_020826935.1	group_3025	0.033950617283950615	False	False	33538.0
GCF_020826935.1	ermB	0.033950617283950615	True	False	33746.0
GCF_020826935.1	group_2384	0.0030864197530864196	False	False	34838.0
GCF_020826935.1	group_431	0.006172839506172839	False	False	35396.0
GCF_020826935.1	group_1491	0.3611111111111111	False	False	38388.0
GCF_020826935.1	group_385	0.2962962962962963	False	False	39114.0
GCF_020826935.1	group_2355	0.2932098765432099	False	False	39533.0
GCF_020826935.1	group_593	0.2962962962962963	False	False	40224.0
GCF_020826935.1	group_1072	0.2962962962962963	False	False	40509.0
GCF_020826935.1	group_4885	0.006172839506172839	False	False	41973.0
GCF_020826935.1	group_4884	0.0030864197530864196	False	False	43149.0
GCF_020826935.1	group_1638	0.09567901234567901	False	False	43645.0
GCF_020826935.1	group_3862	0.0030864197530864196	False	False	44518.0
GCF_020826935.1	group_1789	0.0030864197530864196	False	False	44890.0
GCF_020826935.1	group_3861	0.0030864197530864196	False	False	46561.0
GCF_020826935.1	group_847	0.0030864197530864196	False	False	48245.0
GCF_020826935.1	group_3336	0.0030864197530864196	False	False	49782.0
GCF_020826935.1	group_3370	0.6172839506172839	True	False	50881.0
GCF_020826935.1	group_212	0.8148148148148148	False	False	51356.0
GCF_020826935.1	group_3933	0.9382716049382716	False	False	23827.0
GCF_020826935.1	group_3934	0.8518518518518519	True	False	23478.0
GCF_020826935.1	group_1095	0.8425925925925926	False	True	791.0
GCF_020826935.1	group_1095	0.8425925925925926	False	True	346.0
GCF_020826935.1	group_5498	0.021604938271604937	False	False	77970.0
GCF_020826935.1	group_5504	0.021604938271604937	False	False	81959.0
GCF_020826935.1	group_5505	0.027777777777777776	False	False	83330.0
GCF_020826935.1	group_5506	0.027777777777777776	False	False	83891.0
GCF_020826935.1	group_5509	0.024691358024691357	False	False	88752.0
GCF_020826935.1	group_3218	0.8271604938271605	False	False	91713.0
GCF_020826935.1	group_166	0.7870370370370371	False	False	93726.0
GCF_020826935.1	group_5512	0.033950617283950615	False	False	99477.0
GCF_020826935.1	group_5513	0.037037037037037035	False	False	99860.0
GCF_020826935.1	group_5516	0.037037037037037035	False	False	101885.0
GCF_020826935.1	group_5517	0.037037037037037035	False	False	103218.0
GCF_020826935.1	group_5518	0.037037037037037035	False	False	104592.0
GCF_020826935.1	group_5784	0.033950617283950615	False	False	103006.0
GCF_020826935.1	group_5785	0.033950617283950615	False	False	98924.0
GCF_020826935.1	ligA	0.9382716049382716	False	False	96772.0
GCF_020826935.1	group_89	0.06481481481481481	False	False	95736.0
GCF_020826935.1	group_91	0.07098765432098765	False	False	95147.0
GCF_020826935.1	atpB	0.07098765432098765	False	False	94396.0
GCF_020826935.1	group_1901	0.845679012345679	False	False	88936.0
GCF_020826935.1	group_3192	0.9475308641975309	False	False	205.0
GCF_020826935.1	group_3099	0.10185185185185185	False	False	1044.0
GCF_020826935.1	ideS	0.4166666666666667	False	False	1970.0
GCF_020826935.1	group_152	0.6296296296296297	False	False	3126.0
GCF_020826935.1	group_208	0.7561728395061729	False	False	8429.0
GCF_020826935.1	group_171	0.25617283950617287	False	False	45513.0
GCF_020826935.1	group_2081	0.3117283950617284	False	False	70711.0
GCF_020826935.1	group_3117	0.018518518518518517	False	False	71972.0
GCF_020826935.1	group_2292	0.018518518518518517	True	False	72688.0
GCF_020826935.1	group_2292	0.018518518518518517	True	False	72829.0
GCF_020826935.1	group_3601	0.018518518518518517	False	False	72992.0
GCF_020826935.1	group_1203	0.10802469135802469	False	False	73353.0
GCF_020826935.1	group_738	0.10802469135802469	False	False	73901.0
GCF_020826935.1	group_638	0.06481481481481481	False	False	74214.0
GCF_020826935.1	group_576	0.05246913580246913	False	False	74496.0
GCF_020826935.1	group_658	0.012345679012345678	False	False	74646.0
GCF_020826935.1	group_1159	0.06172839506172839	False	False	75187.0
GCF_020826935.1	group_2905	0.06172839506172839	False	False	75670.0
GCF_020826935.1	group_3305	0.05555555555555555	False	False	76452.0
GCF_020826935.1	group_2913	0.05555555555555555	False	False	77697.0
GCF_020826935.1	group_1223	0.046296296296296294	False	False	78158.0
GCF_020826935.1	group_1102	0.22530864197530864	False	False	80992.0
GCF_020826935.1	group_1272	0.1111111111111111	False	False	81345.0
GCF_020826935.1	group_1239	0.046296296296296294	False	False	81590.0
GCF_020826935.1	group_1258	0.19753086419753085	False	False	81871.0
GCF_020826935.1	group_3777	0.012345679012345678	False	False	82150.0
GCF_020826935.1	group_1147	0.012345679012345678	False	False	82551.0
GCF_020826935.1	group_1145	0.030864197530864196	False	False	82718.0
GCF_020826935.1	group_1744	0.12037037037037036	False	False	83665.0
GCF_020826935.1	group_1377	0.040123456790123455	False	False	84469.0
GCF_020826935.1	group_3543	0.04938271604938271	False	False	84774.0
GCF_020826935.1	group_2512	0.046296296296296294	False	False	85144.0
GCF_020826935.1	group_886	0.05246913580246913	False	False	85857.0
GCF_020826935.1	group_4036	0.05246913580246913	False	False	84980.0
GCF_020826935.1	group_1673	0.018518518518518517	False	False	84743.0
GCF_020826935.1	group_3993	0.05246913580246913	False	False	84062.0
GCF_020826935.1	group_812	0.05246913580246913	False	False	83153.0
GCF_020826935.1	group_3746	0.05246913580246913	False	False	82848.0
GCF_020826935.1	group_944	0.009259259259259259	False	False	82490.0
GCF_020826935.1	group_1143	0.009259259259259259	False	False	82182.0
GCF_020826935.1	group_1144	0.009259259259259259	False	False	81790.0
GCF_020826935.1	group_946	0.009259259259259259	False	False	81378.0
GCF_020826935.1	group_3748	0.05246913580246913	False	False	80860.0
GCF_020826935.1	group_50	0.05246913580246913	False	False	80530.0
GCF_020826935.1	group_922	0.05246913580246913	False	False	80099.0
GCF_020826935.1	group_3750	0.05246913580246913	False	False	78301.0
GCF_020826935.1	group_948	0.05246913580246913	False	False	76816.0
GCF_020826935.1	group_263	0.05246913580246913	False	False	73366.0
GCF_020826935.1	group_1350	0.05246913580246913	False	False	71499.0
GCF_020826935.1	group_947	0.05246913580246913	False	False	71141.0
GCF_020826935.1	group_2877	0.05246913580246913	False	False	71005.0
GCF_020826935.1	group_951	0.05246913580246913	False	False	70337.0
GCF_020826935.1	group_3749	0.05246913580246913	False	False	69571.0
GCF_020826935.1	group_813	0.05246913580246913	False	False	68957.0
GCF_020826935.1	group_3753	0.05246913580246913	False	False	68173.0
GCF_020826935.1	group_954	0.05246913580246913	False	False	67942.0
GCF_020826935.1	group_3752	0.05246913580246913	False	False	67283.0
GCF_020826935.1	group_5697	0.0030864197530864196	False	False	66780.0
GCF_020826935.1	sda3	0.037037037037037035	False	False	65708.0
GCF_020826935.1	group_2655	0.11419753086419752	False	False	65282.0
GCF_020826935.1	group_3165	0.8734567901234568	False	False	53751.0
GCF_020826935.1	group_71	0.2623456790123457	False	False	45418.0
GCF_020826935.1	cas9	0.45987654320987653	False	False	27229.0
GCF_020826935.1	cas1	0.45987654320987653	False	False	26360.0
GCF_020826935.1	group_2922	0.4567901234567901	False	False	26022.0
GCF_020826935.1	csn2	0.4660493827160494	False	False	25370.0
GCF_020826935.1	lepA	0.3148148148148148	False	False	22494.0
GCF_020826935.1	slc2	0.941358024691358	False	False	20763.0
GCF_020826935.1	group_4483	0.015432098765432098	False	False	3710.0
GCF_020826935.1	group_4482	0.015432098765432098	False	False	2889.0
GCF_020826935.1	group_4479	0.015432098765432098	False	False	1377.0
GCF_020826935.1	group_4478	0.015432098765432098	False	False	965.0
GCF_020826935.1	group_4480	0.015432098765432098	False	False	572.0
GCF_020826935.1	group_5926	0.015432098765432098	False	False	329.0
GCF_020826935.1	group_4510	0.015432098765432098	False	False	0.0
GCF_020826935.1	group_4510	0.015432098765432098	False	False	0.0
GCF_020826935.1	group_4508	0.015432098765432098	False	False	336.0
GCF_020826935.1	group_4517	0.015432098765432098	False	False	824.0
GCF_020826935.1	group_4492	0.015432098765432098	False	False	2662.0
GCF_020826935.1	group_4506	0.015432098765432098	False	False	2921.0
GCF_020826935.1	group_4499	0.015432098765432098	False	False	3837.0
GCF_020826935.1	group_4493	0.015432098765432098	False	False	4147.0
GCF_020826935.1	group_4496	0.015432098765432098	False	True	6163.0
GCF_020826935.1	group_4512	0.015432098765432098	False	True	8806.0
GCF_020826935.1	group_4873	0.015432098765432098	False	True	8534.0
GCF_020826935.1	group_4872	0.015432098765432098	False	True	7709.0
GCF_020826935.1	group_4870	0.015432098765432098	False	True	6870.0
GCF_020826935.1	group_4869	0.009259259259259259	False	False	372.0
GCF_020826935.1	group_5899	0.015432098765432098	False	False	0.0
GCF_020826935.1	group_4868	0.015432098765432098	False	True	128.0
GCF_020826935.1	group_4495	0.012345679012345678	False	True	353.0
GCF_020826935.1	group_4490	0.015432098765432098	False	True	793.0
GCF_020826935.1	group_4488	0.015432098765432098	False	True	1150.0
GCF_020826935.1	group_4509	0.015432098765432098	False	True	1626.0
GCF_020826935.1	group_4514	0.015432098765432098	False	True	2409.0
GCF_020826935.1	group_4500	0.015432098765432098	False	True	3198.0
GCF_020826935.1	group_4513	0.015432098765432098	False	True	4160.0
GCF_020826935.1	group_4489	0.015432098765432098	False	True	3785.0
GCF_020826935.1	group_5927	0.015432098765432098	False	True	3406.0
GCF_020826935.1	group_4867	0.015432098765432098	False	True	1031.0
GCF_020826935.1	group_1382	0.6882716049382716	False	False	769.0
GCF_020826935.1	group_3001	0.691358024691358	False	False	1448.0
GCF_020826935.1	group_1924	0.6944444444444444	False	False	2942.0
GCF_020826935.1	group_1175	0.6882716049382716	False	False	3898.0
GCF_020826935.1	group_3369	0.6944444444444444	False	False	4593.0
GCF_020826935.1	group_3374	0.6944444444444444	False	False	5345.0
GCF_020826935.1	group_214	0.6820987654320988	False	False	6259.0
GCF_020826935.1	group_3320	0.6728395061728395	False	False	6548.0
GCF_020826935.1	folE	0.9382716049382716	False	False	12321.0
GCF_020826935.1	folB	0.9382716049382716	False	False	13703.0
GCF_020826935.1	group_5530	0.006172839506172839	False	False	14059.0
GCF_020826935.1	group_5532	0.012345679012345678	False	False	14709.0
GCF_020826935.1	group_5535	0.012345679012345678	False	False	16780.0
GCF_020826935.1	group_3009	0.9166666666666666	False	False	20114.0
GCF_020826935.1	group_2152	0.6203703703703703	False	False	65602.0
GCF_020826935.1	group_3734	0.6234567901234568	False	False	74012.0
GCF_020826935.1	group_82	0.5401234567901234	True	False	74584.0
GCF_020826935.1	group_3002	0.6759259259259259	False	False	75681.0
GCF_020826935.1	group_1925	0.6759259259259259	False	False	76339.0
GCF_020826935.1	group_4002	0.9475308641975309	False	False	78596.0
GCF_020826935.1	group_3900	0.9444444444444444	False	False	59383.0
GCF_020826935.1	group_5538	0.012345679012345678	False	False	53771.0
GCF_020826935.1	glmS	0.941358024691358	False	False	4015.0
GCF_020826935.1	lepB	0.941358024691358	False	False	6005.0
GCF_020826935.1	group_5539	0.012345679012345678	False	False	16093.0
GCF_020826935.1	group_5542	0.0030864197530864196	False	False	25021.0
GCF_020826935.1	group_3544	0.18209876543209877	False	False	26015.0
GCF_020826935.1	group_3620	0.18209876543209877	False	False	26928.0
GCF_020826935.1	group_425	0.18209876543209877	False	False	27765.0
GCF_020826935.1	group_427	0.18209876543209877	False	False	27213.0
GCF_020826935.1	amyA	0.18209876543209877	True	False	25003.0
GCF_020826935.1	group_1959	0.18209876543209877	False	False	23274.0
